,Date,ATL,ATL_TTS,BOS,BOS_TTS,BRK,BRK_TTS,CHA,CHA_TTS,CHI,CHI_TTS,CLE,CLE_TTS,DAL,DAL_TTS,DEN,DEN_TTS,DET,DET_TTS,GSW,GSW_TTS,HOU,HOU_TTS,IND,IND_TTS,LAC,LAC_TTS,LAL,LAL_TTS,MEM,MEM_TTS,MIA,MIA_TTS,MIL,MIL_TTS,MIN,MIN_TTS,NOP,NOP_TTS,NYK,NYK_TTS,OKC,OKC_TTS,ORL,ORL_TTS,PHI,PHI_TTS,PHX,PHX_TTS,POR,POR_TTS,SAC,SAC_TTS,SAS,SAS_TTS,TOR,TOR_TTS,UTA,UTA_TTS,WAS,WAS_TTS
15709,2016-9-30,7996.0,1157073.0,21586.0,2706588.0,9249.0,1917989.0,5421.0,907154.0,49129.0,7346926.0,41078.0,6868837.0,13419.0,2266614.0,4714.0,881944.0,8276.0,1346504.0,41731.0,6558290.0,24378.0,4725153.0,11828.0,2133223.0,15014.0,1727990.0,32896.0,5494030.0,8542.0,2524720.0,13159.0,1904924.0,15136.0,2178859.0,8927.0,1444250.0,5746.0,972209.0,22846.0,5701399.0,9566.0,1607209.0,13888.0,4044499.0,44774.0,2721783.0,8524.0,1250859.0,12414.0,2820000.0,21683.0,3725915.0,12666.0,2672793.0,21588.0,3907206.0,5241.0,1016349.0,5929.0,940588.0
133956,2016-10-1,3034.0,277184.0,5017.0,425084.0,3024.0,267410.0,2287.0,183204.0,11019.0,1363688.0,9213.0,805334.0,2094.0,166098.0,1944.0,159126.0,3086.0,248938.0,18442.0,1650519.0,3122.0,225246.0,1530.0,114786.0,4423.0,364092.0,9132.0,839313.0,2810.0,335971.0,3057.0,239668.0,2752.0,256725.0,2477.0,236324.0,2744.0,342056.0,5856.0,566507.0,2931.0,271484.0,2910.0,300945.0,4361.0,295498.0,3432.0,442953.0,3360.0,273828.0,4129.0,476008.0,4355.0,372456.0,11063.0,1070942.0,2075.0,218314.0,1275.0,95371.0
133957,2016-10-2,6744.0,610193.0,12063.0,985378.0,7688.0,625837.0,5641.0,448169.0,20210.0,2159851.0,46421.0,5984532.0,4470.0,279795.0,4903.0,383666.0,7444.0,676282.0,32649.0,2509313.0,12447.0,1048899.0,7087.0,573183.0,8395.0,757298.0,35286.0,3567367.0,5427.0,565196.0,8836.0,652067.0,8607.0,927718.0,7875.0,650333.0,6037.0,590545.0,15525.0,1228523.0,8054.0,839737.0,8277.0,845855.0,9843.0,738035.0,6468.0,683128.0,12448.0,1193157.0,10407.0,946840.0,11708.0,796988.0,17003.0,1433590.0,4726.0,422974.0,3465.0,240544.0
133958,2016-10-3,11660.0,991982.0,20316.0,1814724.0,11594.0,1153166.0,9544.0,915593.0,49719.0,5082511.0,51764.0,4307164.0,5235.0,342330.0,8674.0,781146.0,10823.0,1198608.0,41096.0,3480816.0,15291.0,1170950.0,11163.0,1161645.0,10999.0,1065178.0,46705.0,4949646.0,11449.0,1366729.0,11593.0,1024124.0,15187.0,1639561.0,14130.0,1473707.0,8354.0,662121.0,23211.0,1877432.0,18934.0,2011304.0,13540.0,1843871.0,17106.0,1443074.0,22776.0,4237432.0,23136.0,2065487.0,12663.0,1079307.0,19586.0,1935634.0,23036.0,2157842.0,10182.0,997020.0,5240.0,359571.0
133959,2016-10-4,8688.0,740916.0,25051.0,2163730.0,9237.0,826695.0,6961.0,577537.0,27483.0,2068718.0,24627.0,2238737.0,4294.0,256042.0,6539.0,531831.0,8576.0,855347.0,47060.0,3887654.0,12709.0,985397.0,13873.0,1380491.0,21920.0,1539397.0,46716.0,4635440.0,7908.0,809554.0,11730.0,1101161.0,13507.0,1033425.0,8919.0,883234.0,7734.0,742961.0,27347.0,2015944.0,11745.0,891461.0,9641.0,1013981.0,23556.0,1708289.0,14014.0,1466931.0,17099.0,1237152.0,20183.0,1574041.0,13893.0,1255604.0,13087.0,1109240.0,6960.0,565825.0,5570.0,388548.0
133960,2016-10-5,8117.0,711205.0,17826.0,1449301.0,9506.0,850582.0,7400.0,706600.0,19708.0,1614302.0,42699.0,4229579.0,4522.0,263747.0,5875.0,424774.0,8783.0,926971.0,76830.0,6193882.0,10763.0,865588.0,12826.0,1225039.0,17332.0,1355101.0,74325.0,6171199.0,6865.0,549493.0,10570.0,910058.0,9229.0,704948.0,10002.0,956885.0,5737.0,476940.0,22464.0,1696278.0,11721.0,1101825.0,9072.0,970036.0,20840.0,1848197.0,10083.0,1159702.0,9388.0,756170.0,12684.0,919596.0,11279.0,985591.0,12745.0,1077246.0,7564.0,658016.0,4473.0,304868.0
133961,2016-10-6,8742.0,893567.0,14470.0,1263764.0,12047.0,1362716.0,6922.0,669210.0,22461.0,2035189.0,28542.0,2797744.0,3553.0,222018.0,4857.0,387300.0,10325.0,1258392.0,70477.0,6387236.0,7976.0,660713.0,12800.0,1223691.0,10730.0,888236.0,32744.0,2996841.0,7009.0,736248.0,7721.0,723440.0,6508.0,562079.0,9108.0,1091254.0,5343.0,419462.0,15427.0,1154609.0,7759.0,877536.0,7171.0,708050.0,14664.0,1460628.0,9497.0,770951.0,9576.0,764562.0,11098.0,880491.0,9349.0,813372.0,11797.0,1023645.0,6400.0,496434.0,4260.0,347257.0
133962,2016-10-7,9664.0,800759.0,13330.0,1130765.0,21675.0,1601830.0,5589.0,489297.0,21412.0,1590771.0,23682.0,2015302.0,3013.0,187880.0,5983.0,535795.0,9794.0,973430.0,51331.0,4042604.0,6586.0,512322.0,10829.0,1062570.0,7693.0,703702.0,35188.0,3555613.0,6365.0,518160.0,7504.0,656575.0,6282.0,534961.0,9022.0,880229.0,3784.0,312149.0,13341.0,964683.0,5764.0,665420.0,5806.0,531114.0,10538.0,870069.0,8753.0,795192.0,13151.0,1172402.0,9372.0,804423.0,13295.0,1071506.0,7803.0,554294.0,8402.0,411961.0,3522.0,261849.0
133963,2016-10-8,6558.0,655370.0,15434.0,1317091.0,10878.0,1107543.0,4951.0,438024.0,22374.0,2048928.0,25183.0,2509019.0,2718.0,180228.0,4783.0,388723.0,7106.0,545907.0,27494.0,2237033.0,5559.0,471304.0,8340.0,879733.0,6665.0,468060.0,47582.0,3627149.0,3881.0,291153.0,9361.0,1067936.0,8257.0,719759.0,9966.0,1138246.0,3402.0,322060.0,21649.0,1681760.0,4814.0,596627.0,5810.0,583362.0,8375.0,798701.0,8752.0,596206.0,13742.0,990015.0,6231.0,518119.0,14458.0,1313350.0,6596.0,503195.0,4912.0,274977.0,2643.0,193708.0
133964,2016-10-9,7321.0,543343.0,11174.0,933061.0,8210.0,727942.0,4358.0,345788.0,18355.0,1648855.0,19332.0,1799647.0,2527.0,161609.0,5059.0,412793.0,6160.0,502426.0,23014.0,1926899.0,7101.0,586577.0,6769.0,552899.0,6279.0,458513.0,34345.0,2788035.0,4245.0,325044.0,14818.0,991921.0,6432.0,624820.0,9387.0,975985.0,4024.0,335253.0,21440.0,1709098.0,4893.0,604868.0,6049.0,658365.0,7965.0,670579.0,4345.0,376069.0,6280.0,540623.0,4902.0,427776.0,11282.0,949225.0,6342.0,478829.0,3423.0,237525.0,2660.0,173262.0
133965,2016-10-10,10959.0,981243.0,12946.0,998127.0,8527.0,806665.0,7974.0,880547.0,16426.0,1609488.0,29417.0,2817471.0,2803.0,183208.0,5107.0,441343.0,11593.0,1238026.0,26576.0,2103456.0,7277.0,571483.0,7185.0,653619.0,9367.0,879419.0,44563.0,3978412.0,4964.0,399990.0,12630.0,1332439.0,6170.0,551588.0,10568.0,1117810.0,4023.0,365862.0,23210.0,1842800.0,7031.0,796773.0,7534.0,836070.0,8333.0,761593.0,6013.0,500561.0,7958.0,708708.0,13211.0,1133047.0,12470.0,1243445.0,7886.0,639879.0,6395.0,597903.0,4558.0,333823.0
133966,2016-10-11,8411.0,829432.0,14718.0,1134192.0,9900.0,1038628.0,5995.0,519238.0,14794.0,1301911.0,25361.0,2231283.0,3298.0,202210.0,4631.0,374241.0,8917.0,823426.0,25254.0,2108440.0,7966.0,624592.0,8137.0,723498.0,8898.0,684700.0,31052.0,2838054.0,7134.0,737470.0,12728.0,1099056.0,7211.0,571691.0,8507.0,854429.0,3812.0,324673.0,24644.0,1731836.0,10365.0,1140276.0,8637.0,1005789.0,11249.0,1125231.0,5624.0,436451.0,12358.0,1001700.0,11649.0,1037887.0,12357.0,1099074.0,11756.0,1051207.0,6592.0,595371.0,4422.0,318440.0
133967,2016-10-12,7186.0,771222.0,13110.0,1055146.0,9033.0,919248.0,5058.0,478886.0,15608.0,1296153.0,21645.0,1945659.0,2843.0,192236.0,5892.0,535756.0,7604.0,691531.0,34778.0,3949390.0,9046.0,776816.0,10537.0,1029884.0,8104.0,664604.0,51950.0,3427604.0,5965.0,540971.0,10488.0,946837.0,10230.0,896167.0,16736.0,2848773.0,4369.0,411643.0,20744.0,1495483.0,7924.0,712218.0,11320.0,1352042.0,8438.0,721845.0,7586.0,680422.0,11201.0,885084.0,7121.0,663467.0,12473.0,1126437.0,10305.0,852097.0,8256.0,748887.0,3936.0,295947.0
133968,2016-10-13,7691.0,831218.0,15099.0,1578724.0,8919.0,879562.0,4845.0,468465.0,17189.0,1269050.0,26578.0,2528983.0,2759.0,190545.0,4736.0,412481.0,9151.0,869051.0,34524.0,2747257.0,7843.0,620449.0,8737.0,802324.0,9002.0,793895.0,34610.0,2825444.0,5386.0,585113.0,9675.0,927237.0,6692.0,596587.0,10895.0,1113487.0,3438.0,303440.0,14250.0,1205101.0,17910.0,3813853.0,9065.0,997827.0,8962.0,814195.0,7471.0,668234.0,10743.0,854985.0,7188.0,755783.0,12125.0,1065451.0,14231.0,1284225.0,9218.0,617852.0,4863.0,400160.0
133969,2016-10-14,5553.0,558925.0,25754.0,1809341.0,7248.0,695350.0,4970.0,501007.0,26458.0,2304832.0,26607.0,2399980.0,2512.0,172542.0,6580.0,722288.0,6757.0,713085.0,43759.0,4072406.0,7182.0,545977.0,7624.0,829781.0,8669.0,716451.0,36187.0,2571178.0,5576.0,588387.0,8924.0,901938.0,5260.0,460449.0,8901.0,759456.0,4174.0,326118.0,12413.0,1004115.0,8325.0,706223.0,11305.0,1777863.0,9005.0,694131.0,10752.0,1242567.0,10258.0,778379.0,7448.0,680409.0,12553.0,1169512.0,17384.0,1699465.0,5657.0,410160.0,3736.0,322738.0
133970,2016-10-15,4622.0,443263.0,15896.0,1486942.0,5424.0,474632.0,4186.0,373830.0,22554.0,2243881.0,30865.0,2559976.0,2267.0,154894.0,4502.0,378884.0,6421.0,700330.0,54238.0,4341806.0,8415.0,851978.0,6674.0,537619.0,4656.0,381345.0,24563.0,2354984.0,4420.0,544080.0,9787.0,1104340.0,8458.0,997942.0,7672.0,977422.0,2986.0,219957.0,18389.0,1624837.0,5735.0,532753.0,8380.0,999042.0,8876.0,910070.0,8677.0,848128.0,9589.0,511445.0,6401.0,650694.0,9462.0,772901.0,11482.0,889827.0,3802.0,296903.0,3767.0,402484.0
133971,2016-10-16,5845.0,609040.0,14865.0,1231434.0,5765.0,505765.0,4159.0,353685.0,20527.0,2134092.0,22254.0,2027093.0,2268.0,150259.0,4790.0,489292.0,7052.0,777491.0,31945.0,2860151.0,6190.0,499107.0,5841.0,476447.0,4919.0,416634.0,38379.0,2681703.0,4910.0,445245.0,7358.0,727329.0,7680.0,650967.0,10300.0,1168489.0,3107.0,269469.0,15845.0,1495830.0,19292.0,4088232.0,9588.0,1254051.0,8436.0,585404.0,4702.0,411784.0,11923.0,1091353.0,6451.0,493975.0,7208.0,607507.0,8185.0,683524.0,3839.0,326252.0,3397.0,276486.0
133972,2016-10-17,7614.0,883761.0,20808.0,2008738.0,8763.0,1146613.0,6533.0,671523.0,63355.0,4601216.0,24744.0,2447332.0,2728.0,171683.0,5072.0,442256.0,11955.0,1845805.0,31092.0,2539424.0,6762.0,571527.0,8453.0,750229.0,7541.0,875123.0,26675.0,2156562.0,4569.0,450299.0,12273.0,1020731.0,14727.0,1330174.0,10895.0,1174480.0,5111.0,422828.0,14497.0,1205044.0,9285.0,853165.0,8638.0,1038850.0,9850.0,882138.0,5737.0,509699.0,10280.0,809638.0,6551.0,615292.0,9631.0,877832.0,9424.0,757832.0,8441.0,888121.0,4012.0,329568.0
133973,2016-10-18,9524.0,1084796.0,23315.0,1830507.0,11601.0,1024128.0,6512.0,631991.0,41390.0,3101334.0,30134.0,3200493.0,2991.0,201632.0,5747.0,579708.0,9514.0,1003330.0,29879.0,2405035.0,7345.0,633075.0,10335.0,890640.0,9487.0,842172.0,22645.0,2018716.0,4583.0,427994.0,14407.0,1357895.0,11256.0,998001.0,9922.0,974339.0,5531.0,585453.0,16098.0,1185367.0,21013.0,5276355.0,9921.0,1229444.0,9749.0,879071.0,5321.0,516059.0,10082.0,804336.0,11439.0,1026728.0,13129.0,1184148.0,8671.0,714735.0,6968.0,683517.0,5186.0,507001.0
133974,2016-10-19,8135.0,821332.0,21968.0,2078599.0,8852.0,829633.0,5871.0,592785.0,24633.0,2253231.0,22728.0,1985710.0,3139.0,246773.0,4617.0,401705.0,13867.0,2717090.0,35816.0,3000715.0,9624.0,840558.0,9013.0,1039166.0,8385.0,695659.0,25485.0,2612382.0,6183.0,716009.0,10136.0,1056406.0,11654.0,1061196.0,12374.0,1379434.0,4730.0,422174.0,19475.0,1736964.0,8794.0,868870.0,8619.0,973573.0,8191.0,817078.0,5771.0,569833.0,11152.0,1075424.0,10210.0,858369.0,12906.0,1036348.0,13487.0,1600068.0,8995.0,1121909.0,4396.0,398410.0
133975,2016-10-20,8540.0,997202.0,16620.0,1491455.0,9630.0,1299761.0,7507.0,876628.0,23784.0,2538159.0,23031.0,1882708.0,2215.0,141392.0,4577.0,474578.0,10973.0,924196.0,37618.0,3230635.0,7283.0,648260.0,8725.0,743213.0,6435.0,627992.0,35466.0,2916775.0,7455.0,629154.0,9656.0,1085889.0,7665.0,749656.0,10289.0,968745.0,5593.0,682302.0,20683.0,2032199.0,7148.0,706956.0,10862.0,1851895.0,8897.0,791534.0,6884.0,558230.0,16518.0,1169498.0,8325.0,679596.0,9632.0,732146.0,11700.0,1019911.0,5446.0,494332.0,3827.0,368025.0
133976,2016-10-21,6684.0,697304.0,18547.0,1452869.0,13840.0,1280846.0,5973.0,622330.0,24906.0,2082254.0,30121.0,2299907.0,2040.0,172693.0,6205.0,626026.0,6793.0,625541.0,37984.0,3237323.0,8082.0,756178.0,6464.0,637323.0,5836.0,526865.0,27647.0,2605170.0,6762.0,566290.0,11051.0,1354636.0,6242.0,621171.0,11426.0,1247131.0,4260.0,400845.0,16114.0,1546569.0,6711.0,595160.0,8230.0,985137.0,13034.0,1344855.0,11764.0,1197911.0,13773.0,1130429.0,11189.0,834493.0,16748.0,1391474.0,11519.0,1121621.0,5924.0,511712.0,5419.0,524788.0
133977,2016-10-22,5167.0,563058.0,19736.0,1720643.0,7701.0,693741.0,5193.0,444575.0,17436.0,1504885.0,23317.0,1789152.0,1751.0,110949.0,5105.0,426164.0,7912.0,742606.0,43986.0,3502996.0,6224.0,540036.0,5021.0,482594.0,5836.0,459193.0,24438.0,2189325.0,6017.0,536495.0,10703.0,1012530.0,5846.0,518759.0,8989.0,892433.0,3606.0,310000.0,16864.0,1604081.0,5233.0,456784.0,6470.0,723243.0,9889.0,857381.0,7116.0,696639.0,23297.0,1167592.0,7116.0,546055.0,16904.0,1279850.0,22748.0,1035199.0,6478.0,387390.0,3614.0,345759.0
133978,2016-10-23,7661.0,707808.0,13958.0,1286304.0,6251.0,568066.0,4871.0,514682.0,12754.0,1284915.0,22011.0,1816078.0,1899.0,149314.0,4059.0,397523.0,6124.0,605079.0,47061.0,2561850.0,7151.0,728217.0,11470.0,942406.0,5108.0,467001.0,18669.0,1807525.0,5083.0,536732.0,9536.0,859272.0,5854.0,561567.0,7068.0,722949.0,12059.0,445090.0,17033.0,1476640.0,8856.0,624878.0,7173.0,883193.0,6479.0,601926.0,6172.0,495204.0,8916.0,678820.0,6739.0,586070.0,10731.0,960514.0,22391.0,1306879.0,5255.0,438778.0,3459.0,341538.0
133979,2016-10-24,8950.0,926961.0,28425.0,2357522.0,8499.0,880254.0,6694.0,668748.0,22554.0,2104124.0,36563.0,3319993.0,2707.0,174195.0,5799.0,554827.0,8104.0,899002.0,45098.0,3384789.0,12025.0,1028042.0,14427.0,1289457.0,6950.0,683640.0,55355.0,4629632.0,8028.0,876855.0,14279.0,1165108.0,8575.0,884197.0,10149.0,1078006.0,9179.0,678819.0,18594.0,1783024.0,18174.0,1269427.0,10135.0,1223895.0,16335.0,1480768.0,12836.0,958470.0,17605.0,1373198.0,13211.0,1174087.0,13286.0,1282953.0,15366.0,1319193.0,11548.0,803048.0,4913.0,499040.0
133980,2016-10-25,11723.0,1142947.0,22988.0,2034031.0,10337.0,994025.0,8354.0,778421.0,30383.0,2710998.0,85073.0,8936591.0,4064.0,253703.0,7742.0,629844.0,11028.0,1085050.0,67240.0,5199797.0,10981.0,946774.0,12190.0,1171954.0,8853.0,811521.0,78415.0,4974296.0,9522.0,872595.0,12535.0,1238089.0,12005.0,1142613.0,14161.0,1382592.0,8986.0,902837.0,35421.0,3554034.0,12845.0,1193597.0,12932.0,1460855.0,14764.0,1330099.0,10426.0,933814.0,24722.0,2229172.0,13429.0,1116972.0,23820.0,2099562.0,15314.0,1311184.0,14365.0,1408213.0,6053.0,576976.0
133981,2016-10-26,8236.0,552765.0,8033.0,567254.0,6077.0,478916.0,4485.0,312435.0,7203.0,498564.0,24345.0,2311116.0,5551.0,385711.0,5386.0,354431.0,4512.0,317776.0,14918.0,1085120.0,5407.0,360290.0,5570.0,425984.0,5254.0,322155.0,9826.0,712448.0,3988.0,298596.0,7522.0,550233.0,5667.0,547259.0,4693.0,355187.0,4138.0,323717.0,6405.0,448630.0,6817.0,484314.0,5549.0,507016.0,4685.0,349329.0,3642.0,241579.0,4611.0,381131.0,3895.0,276006.0,12850.0,1011685.0,5052.0,388896.0,3028.0,197980.0,1822.0,131942.0
133982,2016-10-27,16147.0,1664954.0,26671.0,2516579.0,8869.0,771196.0,7434.0,636839.0,44057.0,4165953.0,27998.0,2411789.0,3819.0,235656.0,6054.0,472165.0,6760.0,603746.0,28061.0,1907539.0,7554.0,597858.0,10516.0,1071259.0,11956.0,1144213.0,47475.0,4531440.0,6214.0,579548.0,11076.0,1010638.0,9144.0,933360.0,7889.0,704139.0,8569.0,738704.0,12646.0,991870.0,10629.0,933718.0,7512.0,729603.0,13845.0,1105288.0,6342.0,542762.0,23566.0,1616422.0,20985.0,2207922.0,22587.0,1908325.0,14097.0,1131894.0,5991.0,478965.0,7608.0,763612.0
133983,2016-10-28,11216.0,1139647.0,20719.0,1623156.0,13293.0,1940473.0,8800.0,881047.0,45547.0,4285364.0,38489.0,3857815.0,3886.0,306829.0,5980.0,483497.0,11499.0,1150150.0,42467.0,3576723.0,9166.0,875946.0,10796.0,1285098.0,13821.0,1408442.0,42503.0,5380111.0,6639.0,584086.0,14973.0,1616100.0,8701.0,790784.0,9178.0,737525.0,11259.0,997654.0,14013.0,1174660.0,19321.0,2384567.0,10043.0,1032289.0,12530.0,1069556.0,8373.0,951558.0,27204.0,1951717.0,19619.0,2060204.0,34682.0,2686619.0,20524.0,2241265.0,11425.0,1263785.0,5055.0,435903.0
133984,2016-10-29,8587.0,882457.0,16955.0,1815676.0,27960.0,3198037.0,9800.0,982234.0,30755.0,3479484.0,37382.0,4002846.0,2510.0,153893.0,7770.0,809663.0,7854.0,798308.0,35191.0,2670808.0,6630.0,536338.0,8191.0,842262.0,7804.0,725589.0,28361.0,2210275.0,7539.0,763919.0,7941.0,756353.0,9542.0,1067243.0,11932.0,1014710.0,12542.0,1010427.0,20790.0,2428049.0,12663.0,1232316.0,8344.0,941034.0,14237.0,1237445.0,6281.0,558828.0,11447.0,1140027.0,14725.0,1538741.0,26777.0,2336363.0,12867.0,1060244.0,6725.0,582524.0,3611.0,248199.0
133985,2016-10-30,7676.0,697302.0,19549.0,1562202.0,12375.0,1050388.0,7621.0,538196.0,37366.0,3729485.0,28868.0,2534556.0,3242.0,233102.0,7506.0,595515.0,9546.0,1063275.0,46571.0,4669886.0,9957.0,919015.0,6629.0,617379.0,11919.0,1322238.0,29539.0,2894176.0,8269.0,861618.0,11339.0,1202425.0,8942.0,987153.0,10900.0,949652.0,6127.0,438939.0,22278.0,2266873.0,18224.0,2153241.0,7945.0,790338.0,11713.0,657237.0,10497.0,1100913.0,27413.0,1980583.0,13664.0,1456860.0,32600.0,3075627.0,10799.0,853641.0,7871.0,804745.0,5114.0,500878.0
133986,2016-10-31,14092.0,1379260.0,14692.0,1252169.0,15224.0,1790486.0,9139.0,617856.0,45089.0,4758788.0,31450.0,2721413.0,3186.0,168954.0,7804.0,738324.0,9299.0,1001428.0,37678.0,2873803.0,10966.0,767179.0,7353.0,675744.0,12242.0,1264809.0,26597.0,2327182.0,7476.0,833423.0,9456.0,978885.0,7499.0,768557.0,12163.0,1056723.0,5899.0,451943.0,18339.0,1698748.0,16670.0,1589927.0,8953.0,851238.0,9780.0,744278.0,9422.0,852188.0,17456.0,1176923.0,15007.0,1580453.0,21710.0,1759976.0,17506.0,1904772.0,7129.0,575570.0,5006.0,459112.0
133987,2016-11-1,14291.0,1384144.0,14523.0,1267268.0,10567.0,898946.0,7508.0,658851.0,46411.0,4571215.0,45105.0,4986155.0,3066.0,165577.0,5436.0,476737.0,12708.0,1411534.0,41546.0,3871565.0,12386.0,1225207.0,11693.0,1323115.0,11455.0,1147176.0,30343.0,3317877.0,7775.0,897402.0,12192.0,1489600.0,14186.0,1315477.0,18415.0,1872576.0,7273.0,799766.0,24554.0,2427378.0,34230.0,2334331.0,10709.0,1302225.0,30543.0,2008668.0,7436.0,613069.0,19550.0,1747409.0,11797.0,1342171.0,24953.0,2368780.0,16067.0,1342207.0,14495.0,1266907.0,5311.0,473577.0
133988,2016-11-2,20242.0,1859226.0,28423.0,2503728.0,10781.0,1463257.0,12312.0,973952.0,34249.0,3681519.0,31661.0,2765032.0,3780.0,252402.0,4671.0,377024.0,11484.0,1361627.0,42364.0,3436099.0,10505.0,1021100.0,8026.0,770956.0,11152.0,1122154.0,36152.0,3829287.0,8005.0,816503.0,11041.0,1087905.0,13290.0,1163977.0,12858.0,1355583.0,8203.0,747578.0,20928.0,2025884.0,24581.0,2342774.0,9708.0,965759.0,16831.0,1532464.0,7704.0,796336.0,31720.0,1950795.0,12407.0,1143722.0,18170.0,1197721.0,15893.0,1841373.0,14493.0,1567711.0,7744.0,749672.0
133989,2016-11-3,10319.0,911975.0,30162.0,2951852.0,10492.0,994686.0,7571.0,686881.0,39357.0,2921205.0,41556.0,4467797.0,3302.0,179840.0,6373.0,659108.0,7063.0,639460.0,54594.0,4292131.0,8674.0,712238.0,8756.0,957186.0,9361.0,907321.0,55121.0,4637002.0,6270.0,558668.0,8222.0,804982.0,12354.0,1445213.0,14878.0,1618002.0,5904.0,486877.0,15423.0,1334249.0,35332.0,3506819.0,11265.0,1271421.0,13219.0,989137.0,10478.0,984148.0,11878.0,969232.0,13416.0,1442515.0,17962.0,1056737.0,15820.0,1498989.0,10210.0,961046.0,5694.0,485395.0
133990,2016-11-4,10349.0,999821.0,44085.0,2390823.0,9522.0,1062917.0,8138.0,772957.0,44035.0,4060475.0,36746.0,3336942.0,4232.0,286676.0,5334.0,442467.0,6307.0,481661.0,63914.0,5627887.0,8170.0,598441.0,8006.0,618823.0,8001.0,861716.0,40086.0,3826812.0,8137.0,867585.0,9792.0,996887.0,11005.0,1111371.0,9448.0,864518.0,8642.0,688990.0,19418.0,1897238.0,22891.0,1902289.0,9550.0,914395.0,9806.0,831752.0,8364.0,908226.0,11418.0,1031953.0,10389.0,1059475.0,20958.0,1878505.0,17000.0,1994085.0,10562.0,1093017.0,6865.0,741732.0
133991,2016-11-5,9591.0,862408.0,14296.0,1068040.0,6857.0,565271.0,8406.0,663445.0,22892.0,2249190.0,38212.0,4049139.0,3189.0,175675.0,5191.0,483532.0,9423.0,880053.0,37245.0,2944336.0,7716.0,747754.0,9217.0,903637.0,10641.0,1100182.0,89218.0,8485466.0,5048.0,385507.0,6483.0,586975.0,10933.0,1216526.0,9979.0,951242.0,6207.0,404483.0,24915.0,2083670.0,14681.0,1718812.0,9760.0,1182960.0,15592.0,1427214.0,6495.0,610815.0,12243.0,895675.0,10247.0,1037572.0,22451.0,1759611.0,15887.0,1400186.0,5521.0,417360.0,5268.0,499286.0
133992,2016-11-6,7546.0,631896.0,16887.0,1742159.0,6000.0,492374.0,7112.0,597138.0,14980.0,1376439.0,29953.0,2665902.0,3951.0,334728.0,5705.0,627312.0,8538.0,873493.0,28065.0,1969640.0,5870.0,419820.0,6916.0,669904.0,9249.0,825051.0,55507.0,6244911.0,6557.0,683776.0,6116.0,564387.0,11817.0,1472095.0,6727.0,601832.0,5035.0,370099.0,19031.0,2202729.0,11648.0,1059297.0,8899.0,923983.0,11075.0,947519.0,8496.0,1034772.0,11326.0,1107403.0,11007.0,1145633.0,13550.0,773786.0,17556.0,2026028.0,8028.0,895870.0,5000.0,365858.0
133993,2016-11-7,10356.0,732841.0,15477.0,1190757.0,7206.0,702910.0,14343.0,1255083.0,24471.0,2440621.0,31081.0,2666377.0,3101.0,171177.0,5746.0,483563.0,8850.0,838455.0,44628.0,3902796.0,8195.0,799059.0,8691.0,995858.0,11842.0,1211795.0,76618.0,7364577.0,5802.0,526036.0,10443.0,1072703.0,8255.0,687714.0,8407.0,760796.0,12023.0,930992.0,13660.0,1144419.0,18138.0,1962508.0,10746.0,1146675.0,15184.0,1385582.0,7937.0,678896.0,9870.0,964921.0,11899.0,1081395.0,13493.0,872726.0,12210.0,914253.0,11214.0,1207639.0,7032.0,682980.0
133994,2016-11-8,12608.0,1191114.0,10329.0,790555.0,9348.0,944513.0,11866.0,987025.0,17818.0,1697168.0,42069.0,4191463.0,3356.0,248007.0,5849.0,581623.0,6605.0,535741.0,46483.0,3744003.0,6629.0,477622.0,5461.0,548073.0,11304.0,974450.0,41354.0,4690863.0,7555.0,769061.0,7059.0,687144.0,6815.0,566732.0,12098.0,1068880.0,8395.0,697339.0,11672.0,952562.0,11496.0,1125651.0,7764.0,761107.0,8115.0,674371.0,7064.0,727283.0,10894.0,1174133.0,10263.0,974952.0,11229.0,791135.0,9435.0,696679.0,7382.0,623632.0,4211.0,297853.0
133995,2016-11-9,12492.0,1212897.0,12460.0,1091973.0,13025.0,1314296.0,12325.0,1133073.0,17712.0,1618031.0,25559.0,2449923.0,3239.0,267934.0,4454.0,379932.0,6713.0,731309.0,44345.0,3341071.0,8065.0,705577.0,7828.0,935870.0,11126.0,1047697.0,29924.0,2769727.0,5313.0,521847.0,6179.0,539249.0,10994.0,772669.0,9737.0,969493.0,5387.0,445306.0,15581.0,1617173.0,13719.0,1641481.0,9012.0,950053.0,8353.0,836223.0,7991.0,946501.0,14341.0,1330073.0,7938.0,708877.0,16056.0,1378790.0,14327.0,1497278.0,6778.0,752250.0,5703.0,504342.0
133996,2016-11-10,11314.0,862992.0,11971.0,957256.0,7313.0,660553.0,14768.0,1199796.0,20176.0,1655478.0,29414.0,2625091.0,2765.0,165891.0,8266.0,802585.0,6286.0,561050.0,51818.0,4683259.0,9303.0,719918.0,6586.0,668927.0,15306.0,1448464.0,27768.0,2662037.0,3999.0,373154.0,11759.0,1128428.0,11781.0,1130663.0,9091.0,830604.0,7114.0,689440.0,15265.0,1384743.0,9667.0,892120.0,7559.0,735074.0,8264.0,670189.0,5993.0,569734.0,10254.0,741043.0,10587.0,899931.0,13100.0,949777.0,17490.0,1328947.0,5014.0,374674.0,4857.0,366160.0
