,DAY,Away,Home,Network,Date,Season,Game_id,Average Viewers (000),Away P2+ IMP,Home P2+ IMP,Away_DMA_TV_Households_Millions,Home_DMA_TV_Households_Millions,Total Viewership,Percent_Tickets_Sold,Total_All_Stars,Home_All_Star,Away_All_Star,Month,Day_of_Week,Home_Top_Jersey_Sellers,Away_Top_Jersey_Sellers,Holiday,Weekend,Weekday,Total_Top_Jersey_Sellers,Past_Playoff_Teams,Rivalry,Home_Pace_Rating,Away_Pace_Rating,Home_Elo,Away_Elo,Web_Viewing
4239,Mon,MIL,TOR,Regional,2014-01-13,2013,21300555,0,0,0,0.9,2.86,0,0.5978787878787879,1,1,0,1,0,0,0,0,0,1,0,0,0,96.3,96.1,1566.17314,1292.416946,54834
4240,Mon,HOU,BOS,Regional,2014-01-13,2013,21300556,0,46,70,2.45,2.42,116,0.9061426116838488,2,0,2,1,0,1,3,0,0,1,4,0,0,96.9,100.6,1400.460139,1598.1042519999999,58478
4241,Mon,PHX,NYK,Regional,2014-01-13,2013,21300557,0,64,448,1.89,7.35,512,1,1,1,0,1,0,2,0,0,0,1,2,0,0,94.2,99.4,1496.480389,1505.877917,75466
4242,Mon,WAS,CHI,NBA TV,2014-01-13,2013,21300558,155,43,166,2.48,3.46,364,1,2,1,1,1,0,2,1,0,0,1,3,0,0,94.5,97.3,1495.181139,1467.946829,61466
4243,Mon,SAS,NOP,Regional,2014-01-13,2013,21300559,0,79,14,0.94,0.64,93,0.8440742277820596,2,1,1,1,0,1,2,0,0,1,3,0,0,96.2,97.7,1426.8761630000001,1716.3230429999999,57466
4244,Mon,ORL,DAL,Regional,2014-01-13,2013,21300560,0,16,50,1.52,2.71,66,1,1,1,0,1,0,1,0,0,0,1,1,0,0,97.1,98,1550.22137,1292.391273,34484
4245,Mon,DEN,UTA,Regional,2014-01-13,2013,21300561,0,55,44,1.63,0.92,99,0.730902516197077,0,0,0,1,0,0,0,0,0,1,0,0,0,94.8,102,1427.868406,1550.029319,23311
4246,Tue,NYK,CHA,Regional,2014-01-14,2013,21300562,0,301,6.2,7.35,1.19,307.2,0.5889290768988835,1,0,1,1,1,0,2,0,0,1,2,0,0,96.4,94.2,1368.89656,1483.544823,67826
4247,Tue,SAC,IND,NBA TV,2014-01-14,2013,21300563,255,31,54,1.38,1.09,340,0.9300853289292595,2,2,0,1,1,1,0,0,0,1,1,0,0,95.2,98.4,1682.9395530000002,1425.989155,38017
4248,Tue,OKC,MEM,Regional,2014-01-14,2013,21300564,0,57,28,0.72,0.63,85,0.8960207516971135,1,0,1,1,1,0,2,0,0,1,2,1,0,93.9,99.2,1558.828701,1694.426153,31920
4249,Tue,CLE,LAL,Regional,2014-01-14,2013,21300565,0,49,218,1.5,5.48,267,1,2,1,1,1,1,1,1,0,0,1,2,0,0,101.9,97.7,1380.183733,1342.168456,72482
4250,Wed,CHI,ORL,Regional,2014-01-15,2013,21300566,0,166,15,3.46,1.52,181,0.7498673458558845,1,0,1,1,2,0,2,0,0,1,2,0,0,98,94.5,1289.499817,1497.464407,69650
4251,Wed,CHA,PHI,Regional,2014-01-15,2013,21300567,0,5.5,34,1.19,2.94,39.5,-0.005706414797323888,0,0,0,1,2,1,0,0,0,1,1,0,0,103.4,96.4,1323.5090380000001,1362.736392,34656
4252,Wed,MIA,WAS,Regional,2014-01-15,2013,21300568,0,179,71,1.7,2.48,250,1,4,1,3,1,2,1,3,0,0,1,4,0,0,97.3,93.8,1492.726457,1659.409312,116279
4253,Wed,TOR,BOS,Regional,2014-01-15,2013,21300569,0,0,90,2.86,2.42,90,0.8867053264604811,1,0,1,1,2,1,0,0,0,1,1,0,0,96.9,96.3,1411.18453,1557.201861,164937
4254,Wed,MEM,MIL,Regional,2014-01-15,2013,21300570,0,30,6,0.63,0.9,36,0.2158999839717904,0,0,0,1,2,0,0,0,0,1,0,0,0,96.1,93.9,1289.535509,1560.8877009999999,22531
4255,Wed,SAC,MIN,Regional,2014-01-15,2013,21300571,0,45,68,1.38,1.74,113,0.2811531308121513,1,1,0,1,2,1,0,0,0,1,1,0,0,101.5,98.4,1537.550356,1434.179332,24093
4256,Wed,HOU,NOP,Regional,2014-01-15,2013,21300572,0,28,9,2.45,0.64,37,0.8874725795932886,3,1,2,1,2,1,3,0,0,1,4,0,0,96.2,100.6,1423.653839,1600.776859,40992
4257,Wed,UTA,SAS,ESPN,2014-01-15,2013,21300573,996,23,68,0.92,0.94,1087,0.9455966988815292,1,1,0,1,2,2,0,0,0,1,2,0,0,97.7,94.8,1717.8641100000002,1425.242457,45135
4258,Wed,LAL,PHX,Regional,2014-01-15,2013,21300574,0,192,73,5.48,1.89,265,0.6844871997056196,1,0,1,1,2,0,1,0,0,1,1,0,0,99.4,101.9,1510.532845,1374.073962,80426
4259,Wed,CLE,POR,Regional,2014-01-15,2013,21300575,0,46,153,1.5,1.14,199,0.856996935648621,3,2,1,1,2,1,1,0,0,1,2,0,0,99.4,97.7,1596.010506,1336.599718,60098
4260,Wed,DEN,GSW,ESPN,2014-01-15,2013,21300576,1196,23,146,1.63,2.49,1365,1,1,1,0,1,2,1,0,0,0,1,1,1,0,100.1,102,1619.346031,1560.9937380000001,78760
4261,Wed,DAL,LAC,Regional,2014-01-15,2013,21300577,0,92,116,2.71,5.48,208,1,3,2,1,1,2,2,1,0,0,1,3,0,0,99.7,97.1,1646.724309,1546.370459,29068
4262,Thu,BRK,ATL,NBA TV,2014-01-16,2013,21300579,96,41,20,7.35,2.41,157,1,2,1,1,1,3,0,2,0,0,1,2,0,0,98,94.7,1495.920243,1482.047915,34991
4263,Thu,NYK,IND,TNT,2014-01-16,2013,21300578,1634,183,0,7.35,1.09,1817,1,3,2,1,1,3,1,2,0,0,1,3,1,1,95.2,94.2,1691.0235120000002,1471.622891,66909
4264,Thu,OKC,HOU,TNT,2014-01-16,2013,21300580,1915,0,0,0.72,2.45,1915,1,3,2,1,1,3,3,2,0,0,1,5,1,0,100.6,99.2,1592.246643,1702.40215,65045
4265,Fri,LAC,NYK,ESPN,2014-01-17,2013,21300581,1103,46,209,5.48,7.35,1358,1,3,1,2,1,4,2,2,0,0,1,4,0,0,94.2,99.7,1464.305374,1652.757101,64301
4266,Fri,CHA,ORL,Regional,2014-01-17,2013,21300582,0,12.2,14,1.19,1.52,26.2,0.7153772683858644,0,0,0,1,4,0,0,0,0,1,0,0,0,98,96.4,1281.450309,1370.503195,32070
4267,Fri,MIA,PHI,Regional,2014-01-17,2013,21300583,0,134,61,1.7,2.94,195,0.8974813065722157,3,0,3,1,4,1,3,0,0,1,4,0,0,103.4,93.8,1319.315299,1662.0909869999998,76475
4268,Fri,MIN,TOR,Regional,2014-01-17,2013,21300584,0,45,0,1.74,2.86,45,1,2,1,1,1,4,0,1,0,0,1,1,0,0,96.3,101.5,1563.261573,1530.804549,40841
4269,Fri,CHI,WAS,Regional,2014-01-17,2013,21300585,0,98,39,3.46,2.48,137,0.670760463745333,2,1,1,1,4,1,2,0,0,1,3,0,0,97.3,94.5,1497.992021,1491.8189539999998,49541
4270,Fri,LAL,BOS,Regional,2014-01-17,2013,21300586,0,116,126,5.48,2.42,242,1,1,0,1,1,4,1,1,0,0,1,2,0,1,96.9,101.9,1405.6104369999998,1380.448725,159556
4271,Fri,UTA,DET,Regional,2014-01-17,2013,21300587,0,34,41,0.92,1.85,75,0.8554904611686946,0,0,0,1,4,0,0,0,0,1,0,0,0,98.7,94.8,1377.80586,1440.198168,23360
4272,Fri,SAC,MEM,Regional,2014-01-17,2013,21300588,0,61,17.9,1.38,0.63,78.9,0.8998840995639936,0,0,0,1,4,0,0,0,0,1,0,0,0,93.9,98.4,1563.113847,1431.252783,26773
4273,Fri,POR,SAS,Regional,2014-01-17,2013,21300589,0,98,81,1.14,0.94,179,1,3,1,2,1,4,2,1,0,0,1,3,0,0,97.7,99.4,1706.8114739999999,1610.430499,59748
4274,Fri,CLE,DEN,Regional,2014-01-17,2013,21300590,0,48,50,1.5,1.63,98,0.9301487862176976,1,0,1,1,4,0,1,0,0,1,1,0,0,102,97.7,1549.684384,1353.960556,28009
4275,Fri,DAL,PHX,Regional,2014-01-17,2013,21300591,0,85,55,2.71,1.89,140,0.7332702518004521,1,0,1,1,4,0,1,0,0,1,1,0,0,99.4,97.1,1505.761758,1551.246645,32732
4276,Fri,GSW,OKC,ESPN,2014-01-17,2013,21300592,1721,112,47,2.49,0.72,1880,1,2,1,1,1,4,2,1,0,0,1,3,0,0,99.2,100.1,1707.564726,1613.006171,50014
4277,Sat,LAC,IND,NBA TV,2014-01-18,2013,21300594,310,119,70,5.48,1.09,499,1,4,2,2,1,5,1,2,0,1,0,3,0,0,95.2,99.7,1701.3338579999997,1640.944681,53640
4278,Sat,DET,WAS,Regional,2014-01-18,2013,21300595,0,9,59,1.85,2.48,68,0.6741010021615249,1,1,0,1,5,1,0,0,1,0,1,0,0,97.3,98.7,1489.229666,1389.207999,23396
4279,Sat,MIA,CHA,Regional,2014-01-18,2013,21300593,0,176,24.8,1.7,1.19,200.8,1,3,0,3,1,5,0,3,0,1,0,3,0,0,96.4,93.8,1367.129968,1664.406953,68295
4280,Sat,PHI,CHI,Regional,2014-01-18,2013,21300596,0,20,264,2.94,3.46,284,1,1,1,0,1,5,2,1,0,1,0,3,0,0,94.5,103.4,1500.328795,1307.290883,47890
4281,Sat,MIL,HOU,Regional,2014-01-18,2013,21300597,0,5,30,0.9,2.45,35,1,2,2,0,1,5,3,0,0,1,0,3,0,0,100.6,96.1,1594.585444,1285.45506,32115
4282,Sat,UTA,MIN,Regional,2014-01-18,2013,21300598,0,29,0,0.92,1.74,29,0.7680305848315768,1,1,0,1,5,1,0,0,1,0,1,0,0,101.5,94.8,1543.5501470000002,1424.3611050000002,26448
4283,Sat,GSW,NOP,Regional,2014-01-18,2013,21300599,0,98,3.2,2.49,0.64,101.2,1,2,1,1,1,5,1,1,0,1,0,2,0,0,96.2,100.1,1418.02945,1617.541498,29164
4284,Sat,POR,DAL,Regional,2014-01-18,2013,21300600,0,168,67,1.14,2.71,235,1,3,1,2,1,5,1,1,0,1,0,2,0,0,97.1,99.4,1539.929507,1621.588859,49886
4285,Sun,LAL,TOR,Regional,2014-01-19,2013,21300601,0,117,0,5.48,2.86,117,0.7884848484848485,2,1,1,1,6,0,1,0,1,0,1,0,0,96.3,101.9,1553.913226,1393.8758599999999,88086
4286,Sun,BOS,ORL,Regional,2014-01-19,2013,21300602,0,68,11,2.42,1.52,79,0.862251936750504,0,0,0,1,6,0,1,0,1,0,1,0,0,98,96.9,1288.0668460000002,1399.708057,43255
4287,Sun,SAC,OKC,Regional,2014-01-19,2013,21300603,0,4,52,1.38,0.72,56,1,1,1,0,1,6,2,0,0,1,0,2,0,0,99.2,98.4,1711.068661,1425.400302,27776
4288,Sun,MIL,SAS,Regional,2014-01-19,2013,21300604,0,1,40,0.9,0.94,41,0.9650342056683678,1,1,0,1,6,2,0,0,1,0,2,0,0,97.7,96.1,1709.1963719999999,1280.356964,33661
4289,Sun,DEN,PHX,Regional,2014-01-19,2013,21300605,0,15,44,1.63,1.89,59,0.704357882563213,0,0,0,1,6,0,0,0,1,0,0,0,0,99.4,102,1519.619135,1535.696834,19628
4290,Mon,DAL,CLE,Regional,2014-01-20,2013,21300606,0,31,30,2.71,1.5,61,0.8249197548876569,2,1,1,1,0,1,1,1,0,1,2,0,0,97.7,97.1,1350.101837,1543.057477,32049
4291,Mon,LAC,DET,Regional,2014-01-20,2013,21300607,0,38,42,5.48,1.85,80,0.7442291322417506,2,0,2,1,0,0,2,1,0,1,2,0,0,98.7,99.7,1384.995047,1644.025734,31845
4292,Mon,TOR,CHA,Regional,2014-01-20,2013,21300608,0,0,0.8,2.86,1.19,0.8,0.5651307857629606,1,0,1,1,0,0,0,1,0,1,0,0,0,96.4,96.3,1378.406828,1544.783504,37422
4293,Mon,PHI,WAS,Regional,2014-01-20,2013,21300609,0,16,14,2.94,2.48,30,0.8323835724110827,1,1,0,1,0,1,1,1,0,1,2,0,0,97.3,103.4,1493.078145,1301.770942,21509
4294,Mon,BRK,NYK,ESPN,2014-01-20,2013,21300610,986,35,146,7.35,7.35,1167,1,2,1,1,1,0,2,2,1,0,1,4,0,1,94.2,94.7,1448.217634,1498.954354,53395
4295,Mon,NOP,MEM,NBA TV,2014-01-20,2013,21300611,179,8.3,19,0.64,0.63,206.3,0.930018212925658,1,0,1,1,0,0,1,1,0,1,1,0,0,93.9,96.2,1556.593877,1426.851758,20006
4296,Mon,MIA,ATL,Regional,2014-01-20,2013,21300612,0,154,42,1.7,2.41,196,1,4,1,3,1,0,0,3,1,0,1,3,0,0,98,93.8,1508.827569,1653.655934,67019
4297,Mon,LAL,CHI,Regional,2014-01-20,2013,21300613,0,239,0,5.48,3.46,239,1,2,1,1,1,0,2,1,1,0,1,3,0,0,94.5,101.9,1503.243455,1390.163669,128120
4298,Mon,POR,HOU,TNT,2014-01-20,2013,21300614,1324,0,0,1.14,2.45,1324,1,4,2,2,1,0,3,1,1,0,1,4,0,0,100.6,99.4,1607.060138,1608.6648710000002,62192
4299,Mon,IND,GSW,TNT,2014-01-20,2013,21300615,1558,0,0,1.09,2.49,1558,1,3,1,2,1,0,1,1,1,0,1,2,0,0,100.1,95.2,1610.699109,1707.829535,49598
4300,Tue,ORL,BRK,Regional,2014-01-21,2013,21300616,0,16,102,1.52,7.35,118,0.7462215204150688,1,1,0,1,1,2,0,0,0,1,2,0,0,94.7,98,1502.9930869999998,1282.000123,45652
4301,Tue,BOS,MIA,NBA TV,2014-01-21,2013,21300617,603,83,197,2.42,1.7,883,1,3,3,0,1,1,3,1,0,0,1,4,0,0,93.8,96.9,1656.123538,1395.734462,139142
4302,Tue,SAC,NOP,Regional,2014-01-21,2013,21300618,0,40,8,1.38,0.64,48,0.9516215094563348,1,1,0,1,1,1,0,0,0,1,1,0,0,96.2,98.4,1413.247251,1440.126066,33366
4303,Tue,POR,OKC,Regional,2014-01-21,2013,21300619,0,77,76,1.14,0.72,153,1,3,1,2,1,1,2,1,0,0,1,3,0,0,99.2,99.4,1716.6440300000002,1601.608656,56943
4304,Tue,MIN,UTA,Regional,2014-01-21,2013,21300620,0,51,25,1.74,0.92,76,0.6460248104063081,1,0,1,1,1,0,1,0,0,1,1,0,0,94.8,101.5,1415.2026970000002,1551.782954,22190
4305,Wed,LAC,CHA,Regional,2014-01-22,2013,21300621,0,82,9.8,5.48,1.19,91.8,0.5474131152696965,2,0,2,1,2,0,2,0,0,1,2,0,0,96.4,99.7,1390.390089,1635.45206,30026
4306,Wed,CHI,CLE,Regional,2014-01-22,2013,21300622,0,180,73,3.46,1.5,253,0.6428362999708199,2,1,1,1,2,1,2,0,0,1,3,0,1,97.7,94.5,1343.3659890000001,1508.989031,71230
4307,Wed,ATL,ORL,Regional,2014-01-22,2013,21300623,0,48,18,2.41,1.52,66,0.7736389684813754,1,0,1,1,2,0,0,0,0,1,0,0,0,98,98,1279.3470619999998,1510.8453029999998,36229
4308,Wed,DAL,TOR,Regional,2014-01-22,2013,21300624,0,56,0,2.71,2.86,56,0.8362626262626263,2,1,1,1,2,0,1,0,0,1,1,0,0,96.3,97.1,1553.137828,1534.010779,42160
4309,Wed,BOS,WAS,Regional,2014-01-22,2013,21300625,0,99,45,2.42,2.48,144,0.4238553743368049,1,1,0,1,2,1,1,0,0,1,2,0,0,97.3,96.9,1487.765569,1402.405248,56889
4310,Wed,PHI,NYK,Regional,2014-01-22,2013,21300626,0,24,265,2.94,7.35,289,1,1,1,0,1,2,2,1,0,0,1,3,0,0,94.2,103.4,1440.831195,1311.787143,51385
4311,Wed,SAC,HOU,Regional,2014-01-22,2013,21300627,0,25,29,1.38,2.45,54,0.8264192744392135,2,2,0,1,2,3,0,0,0,1,3,0,0,100.6,98.4,1614.788215,1429.302178,53563
4312,Wed,DET,MIL,Regional,2014-01-22,2013,21300628,0,24,4,1.85,0.9,28,0.2038253993695571,0,0,0,1,2,0,0,0,0,1,0,0,0,96.1,98.7,1287.609104,1378.327924,20819
4313,Wed,IND,PHX,ESPN,2014-01-22,2013,21300629,1372,16,49,1.09,1.89,1437,0.7310623981496084,2,0,2,1,2,0,1,0,0,1,1,0,0,99.4,95.2,1549.558688,1683.6442969999998,43556
4314,Wed,OKC,SAS,ESPN,2014-01-22,2013,21300630,1865,68,99,0.72,0.94,2032,1,2,1,1,1,2,2,2,0,0,1,4,0,0,97.7,99.2,1702.1510280000002,1724.1662059999999,69496
4315,Thu,LAL,MIA,TNT,2014-01-23,2013,21300631,2651,0,0,5.48,1.7,2651,1,4,3,1,1,3,3,1,0,0,1,4,0,0,93.8,101.9,1658.438266,1386.3624949999999,195329
4316,Thu,DEN,POR,TNT,2014-01-23,2013,21300632,1474,0,0,1.63,1.14,1474,0.8633113566719287,2,2,0,1,3,1,0,0,0,1,1,0,0,99.4,102,1606.656735,1529.6604300000001,37016
4317,Fri,LAL,ORL,Regional,2014-01-24,2013,21300633,0,121,14,5.48,1.52,135,0.7086914995224449,1,0,1,1,4,0,1,0,0,1,1,0,0,98,101.9,1292.059053,1374.718701,74752
4318,Fri,TOR,PHI,Regional,2014-01-24,2013,21300634,0,0,38,2.86,2.94,38,0.13036206218024401,1,0,1,1,4,1,0,0,0,1,1,0,0,103.4,96.3,1307.407832,1556.3933470000002,37142
4319,Fri,SAS,ATL,Regional,2014-01-24,2013,21300635,0,64,22,0.94,2.41,86,0.9505735025211948,2,1,1,1,4,0,2,0,0,1,2,0,0,98,97.7,1500.23053,1710.684455,41895
4320,Fri,OKC,BOS,Regional,2014-01-24,2013,21300636,0,68,90,0.72,2.42,158,1,1,0,1,1,4,1,2,0,0,1,3,0,0,96.9,99.2,1397.38338,1727.45149,48963
4321,Fri,DAL,BRK,Regional,2014-01-24,2013,21300637,0,64,61,2.71,7.35,125,0.8170539138281073,2,1,1,1,4,2,1,0,0,1,3,0,0,94.7,97.1,1507.1646759999999,1529.7155599999999,31550
4322,Fri,MIL,CLE,Regional,2014-01-24,2013,21300638,0,2,49,0.9,1.5,51,0.667833868300749,1,1,0,1,4,1,0,0,0,1,1,0,0,97.7,96.1,1353.4327970000002,1275.759352,25149
4323,Fri,NOP,DET,Regional,2014-01-24,2013,21300639,0,13,22,0.64,1.85,35,0.4127484853036904,1,0,1,1,4,0,1,0,0,1,1,0,0,98.7,96.2,1374.195228,1417.476954,19752
4324,Fri,CHA,NYK,Regional,2014-01-24,2013,21300640,0,9,280,1.19,7.35,289,1,1,1,0,1,4,2,0,0,0,1,2,0,0,94.2,96.4,1457.12759,1371.364644,54752
4325,Fri,LAC,CHI,ESPN,2014-01-24,2013,21300641,1326,36,214,5.48,3.46,1576,1,3,1,2,1,4,2,2,0,0,1,4,0,0,94.5,99.7,1499.243151,1644.115165,63119
4326,Fri,MEM,HOU,Regional,2014-01-24,2013,21300642,0,21,68,0.63,2.45,89,0.8829133204098588,2,2,0,1,4,3,0,0,0,1,3,0,0,100.6,93.9,1610.604971,1561.536646,39147
4327,Fri,WAS,PHX,Regional,2014-01-24,2013,21300643,0,6,60,2.48,1.89,66,0.7029911160174526,1,0,1,1,4,0,1,0,0,1,1,0,0,99.4,97.3,1541.507126,1497.332202,27747
4328,Fri,IND,SAC,Regional,2014-01-24,2013,21300644,0,36,82,1.09,1.38,118,1,2,0,2,1,4,0,1,0,0,1,1,0,0,98.4,95.2,1426.285962,1685.8410989999998,39109
4329,Fri,MIN,GSW,NBA TV,2014-01-24,2013,21300645,394,49,159,1.74,2.49,602,1,2,1,1,1,4,1,1,0,0,1,2,0,0,100.1,101.5,1606.510765,1556.737286,38839
4330,Sat,CHI,CHA,NBA TV,2014-01-25,2013,21300646,267,116,12.2,3.46,1.19,395.2,0.9135084132725272,1,0,1,1,5,0,2,0,1,0,2,0,0,96.4,94.5,1368.16364,1502.08231,44345
4331,Sat,LAC,TOR,Regional,2014-01-25,2013,21300647,0,66,0,5.48,2.86,66,1,3,1,2,1,5,0,2,0,1,0,2,0,0,96.3,99.7,1549.625392,1650.501427,48161
4332,Sat,OKC,PHI,Regional,2014-01-25,2013,21300648,0,67,35,0.72,2.94,102,0.8906926406926406,1,0,1,1,5,1,2,0,1,0,3,0,0,103.4,99.2,1304.84859,1728.876592,34326
4333,Sat,HOU,MEM,Regional,2014-01-25,2013,21300649,0,41,22,2.45,0.63,63,0.9329985098515372,2,0,2,1,5,0,3,0,1,0,3,0,0,93.9,100.6,1578.224029,1593.893652,57640
4334,Sat,ATL,MIL,Regional,2014-01-25,2013,21300650,0,13,4,2.41,0.9,17,0.6967462734412566,1,0,1,1,5,0,0,0,1,0,0,0,0,96.1,98,1266.58299,1507.235251,18158
4335,Sat,IND,DEN,Regional,2014-01-25,2013,21300651,0,43,42,1.09,1.63,85,1,2,0,2,1,5,0,1,0,1,0,1,0,0,102,95.2,1547.897512,1670.3581800000002,39269
4336,Sat,WAS,UTA,Regional,2014-01-25,2013,21300652,0,3,29,2.48,0.92,32,0.7833358445080608,1,0,1,1,5,0,1,0,1,0,1,0,0,94.8,97.3,1421.993702,1490.86878,21136
4337,Sat,MIN,POR,NBA TV,2014-01-25,2013,21300653,303,0,128,1.74,1.14,431,0.8577398087101866,3,2,1,1,5,1,1,0,1,0,2,0,0,99.4,101.5,1615.0858380000002,1546.904558,43974
4338,Sun,SAS,MIA,ABC,2014-01-26,2013,21300654,3546,0,0,0.94,1.7,3546,1,4,3,1,1,6,3,2,0,1,0,5,1,0,93.8,97.7,1671.3191359999998,1697.84802,88127
4339,Sun,LAL,NYK,ABC,2014-01-26,2013,21300655,4371,0,0,5.48,7.35,4371,1,2,1,1,1,6,2,1,0,1,0,3,0,0,94.2,101.9,1462.759644,1367.809258,109628
4340,Sun,ORL,NOP,Regional,2014-01-26,2013,21300656,0,15,5.8,1.52,0.64,20.8,1,1,1,0,1,6,1,0,0,1,0,1,0,0,96.2,98,1422.507018,1285.4597609999998,26650
4341,Sun,PHX,CLE,Regional,2014-01-26,2013,21300657,0,56,47,1.89,1.5,103,0.5438186946795058,1,1,0,1,6,1,0,0,1,0,1,0,0,97.7,99.4,1348.1340089999999,1545.7884060000001,30752
4342,Sun,BRK,BOS,ESPN,2014-01-26,2013,21300658,1520,45,105,7.35,2.42,1670,1,1,0,1,1,6,1,2,0,1,0,3,0,0,96.9,94.7,1391.973481,1512.098894,66257
4343,Sun,DET,DAL,Regional,2014-01-26,2013,21300659,0,47,69,1.85,2.71,116,1,1,1,0,1,6,1,0,0,1,0,1,0,0,97.1,98.7,1534.713454,1367.320335,21399
4344,Sun,POR,GSW,Regional,2014-01-26,2013,21300660,0,102,146,1.14,2.49,248,1,3,1,2,1,6,1,1,0,1,0,2,0,0,100.1,99.4,1619.3662060000001,1601.384146,45326
4345,Sun,DEN,SAC,Regional,2014-01-26,2013,21300661,0,35,62,1.63,1.38,97,0.8408500317606976,0,0,0,1,6,0,0,0,1,0,0,0,0,98.4,102,1420.1549189999998,1553.388354,19638
4346,Mon,PHX,PHI,Regional,2014-01-27,2013,21300662,0,60,18,1.89,2.94,78,0.06188508461235734,0,0,0,1,0,1,0,0,0,1,1,0,0,103.4,99.4,1299.88696,1549.479196,30408
4347,Mon,TOR,BRK,Regional,2014-01-27,2013,21300663,0,0,134,2.86,7.35,134,0.7809609745093616,2,1,1,1,0,2,0,0,0,1,2,0,0,94.7,96.3,1508.663554,1553.127295,61626
4348,Mon,MIN,CHI,NBA TV,2014-01-27,2013,21300664,261,84,168,1.74,3.46,513,1,2,1,1,1,0,2,1,0,0,1,3,0,0,94.5,101.5,1493.956022,1555.0958369999998,58711
4349,Mon,LAC,MIL,Regional,2014-01-27,2013,21300665,0,98,11,5.48,0.9,109,0.18886573703050705,2,0,2,1,0,0,2,0,0,1,2,0,0,96.1,99.7,1261.262485,1653.647265,28536
4350,Mon,ATL,OKC,Regional,2014-01-27,2013,21300666,0,41,82,2.41,0.72,123,1,2,1,1,1,0,2,0,0,0,1,2,0,0,99.2,98,1730.554096,1504.6715199999999,39714
4351,Mon,SAC,UTA,Regional,2014-01-27,2013,21300667,0,33,51,1.38,0.92,84,0.6737481793983225,0,0,0,1,0,0,0,0,0,1,0,0,0,94.8,98.4,1429.731534,1411.77435,24128
4352,Tue,NOP,CLE,Regional,2014-01-28,2013,21300668,0,12,52,0.64,1.5,64,0.3602762377200661,2,1,1,1,1,1,1,0,0,1,2,0,0,97.7,96.2,1339.618983,1430.708633,29963
4353,Tue,ORL,DET,Regional,2014-01-28,2013,21300669,0,14,33,1.52,1.85,47,0.1550748585448901,0,0,0,1,1,0,0,0,0,1,0,0,0,98.7,98,1376.753999,1273.896336,27742
4354,Tue,BOS,NYK,Regional,2014-01-28,2013,21300670,0,48,321,2.42,7.35,369,1,1,1,0,1,1,2,1,0,0,1,3,1,1,94.2,96.9,1476.620936,1375.272582,76252
4355,Tue,SAS,HOU,NBA TV,2014-01-28,2013,21300671,473,78,44,0.94,2.45,595,1,3,2,1,1,1,3,2,0,0,1,5,0,1,100.6,97.7,1604.7854929999999,1687.8242469999998,63111
4356,Tue,MEM,POR,Regional,2014-01-28,2013,21300672,0,21,68,0.63,1.14,89,0.8000742873061566,2,2,0,1,1,1,0,0,0,1,1,0,0,99.4,93.9,1587.1629050000001,1594.1413810000001,30168
4357,Tue,WAS,GSW,Regional,2014-01-28,2013,21300673,0,15,139,2.48,2.49,154,1,2,1,1,1,1,1,1,0,0,1,2,0,0,100.1,97.3,1612.967063,1499.304887,45231
4358,Tue,IND,LAL,Regional,2014-01-28,2013,21300674,0,40,242,1.09,5.48,282,1,3,1,2,1,1,1,1,0,0,1,2,0,0,101.9,95.2,1363.668118,1673.152064,106946
4359,Wed,OKC,MIA,ESPN,2014-01-29,2013,21300675,3864,10.63636364,162,0.72,1.7,4036.63636364,1,4,3,1,1,2,3,2,0,0,1,5,0,0,93.8,99.2,1659.5295039999999,1742.1774070000001,106630
4360,Wed,ORL,TOR,Regional,2014-01-29,2013,21300676,0,6,0,1.52,2.86,6,0.7872727272727272,1,1,0,1,2,0,0,0,0,1,0,0,0,96.3,98,1556.576401,1268.107739,54811
4361,Wed,PHI,BOS,Regional,2014-01-29,2013,21300678,0,28,85,2.94,2.42,113,1,0,0,0,1,2,1,1,0,0,1,2,0,1,96.9,103.4,1370.970759,1305.107189,40266
4362,Wed,PHX,MIL,Regional,2014-01-29,2013,21300679,0,55,5,1.89,0.9,60,0.1941016188491745,0,0,0,1,2,0,0,0,0,1,0,0,0,96.1,99.4,1257.598223,1552.008523,31468
4363,Wed,NOP,MIN,Regional,2014-01-29,2013,21300680,0,15.8,54,0.64,1.74,69.8,0.2091341186195495,2,1,1,1,2,1,1,0,0,1,2,0,0,101.5,96.2,1561.224953,1422.6803929999999,25608
4364,Wed,HOU,DAL,Regional,2014-01-29,2013,21300681,0,31,93,2.45,2.71,124,1,3,1,2,1,2,1,3,0,0,1,4,0,1,97.1,100.6,1530.933595,1608.4504060000002,55234
4365,Wed,CHA,DEN,Regional,2014-01-29,2013,21300682,0,9,38,1.19,1.63,47,0.6863482119551031,0,0,0,1,2,0,0,0,0,1,0,0,0,102,96.4,1546.616131,1377.928034,17396
4366,Wed,CHI,SAS,ESPN,2014-01-29,2013,21300683,2043,64,73,3.46,0.94,2180,1,2,1,1,1,2,2,2,0,0,1,4,0,0,97.7,94.5,1675.16641,1512.459427,83305
4367,Wed,MEM,SAC,Regional,2014-01-29,2013,21300684,0,23,38,0.63,1.38,61,0.7549229081249639,0,0,0,1,2,0,0,0,0,1,0,0,0,98.4,93.9,1406.013694,1598.837337,28331
4368,Wed,WAS,LAC,Regional,2014-01-29,2013,21300685,0,23,78,2.48,5.48,101,1,3,2,1,1,2,2,1,0,0,1,3,0,0,99.7,97.3,1657.72164,1493.7107529999998,34032
